,iteration,iou,pixelwise accuracy,L2 norm,Linf norm,selected distance
0,0.0,0.6354002761632574,0.9194149971008301,0.13321667909622192,0.0029726028442382812,0.0
1,50.0,0.7089930868266469,0.9336872100830078,3.4988062381744385,0.04376685619354248,4593.0
2,100.0,0.7586965865651156,0.9439105987548828,4.501494884490967,0.04769325256347656,6141.0
3,150.0,0.7694182032465454,0.9458088874816895,5.0693888664245605,0.050878167152404785,7070.0
4,200.0,0.7734276067975141,0.9463868141174316,5.490045547485352,0.05419778823852539,7761.0
5,250.0,0.77686543510373,0.9469709396362305,5.824807643890381,0.05669093132019043,8310.0
6,300.0,0.7785200675176206,0.9471774101257324,6.086441993713379,0.05848562717437744,8739.0
7,350.0,0.7787926474166281,0.9470453262329102,6.294781684875488,0.060286641120910645,9081.0
8,400.0,0.7777446475134763,0.9466047286987305,6.466959476470947,0.06324970722198486,9364.0
9,450.0,0.776551325943622,0.9461555480957031,6.612680912017822,0.06535565853118896,9604.0
10,500.0,0.7752861611522384,0.9457011222839355,6.73707914352417,0.06737124919891357,9809.0
11,550.0,0.7738904315542396,0.9451923370361328,6.841304779052734,0.06924402713775635,9982.0
12,600.0,0.7722387586657222,0.9446196556091309,6.930759906768799,0.07067155838012695,10131.0
13,650.0,0.7704506814041147,0.9440364837646484,7.010193824768066,0.07196640968322754,10263.0
14,700.0,0.7690396221265239,0.9435586929321289,7.081457614898682,0.07307708263397217,10383.0
15,750.0,0.767563921621974,0.9430804252624512,7.145715236663818,0.07412374019622803,10490.0
16,800.0,0.7660952007791175,0.9426145553588867,7.2040114402771,0.07510483264923096,10589.0
17,850.0,0.7645882129756066,0.9421329498291016,7.257202625274658,0.07603621482849121,10679.0
18,900.0,0.7629247298939802,0.9416141510009766,7.306283473968506,0.07683122158050537,10762.0
19,950.0,0.761250863727193,0.9410815238952637,7.352225303649902,0.07757711410522461,10841.0
20,1000.0,0.7597004777826415,0.9405550956726074,7.395166397094727,0.07820093631744385,10914.0
21,1050.0,0.7582977663897493,0.9400634765625,7.435576915740967,0.07869505882263184,10983.0
22,1100.0,0.756945796187436,0.9396095275878906,7.473595142364502,0.07906973361968994,11049.0
23,1150.0,0.7556729159537177,0.9391708374023438,7.5092034339904785,0.07941269874572754,11110.0
24,1200.0,0.754437913516068,0.9387555122375488,7.542873382568359,0.07968711853027344,11169.0
25,1250.0,0.7532533814346754,0.9383492469787598,7.574963569641113,0.07993745803833008,11225.0
26,1300.0,0.751963812886143,0.9379062652587891,7.605521202087402,0.08019018173217773,11278.0
27,1350.0,0.7507689823005601,0.9374933242797852,7.634692192077637,0.0804213285446167,11329.0
28,1400.0,0.7495498268000974,0.9370646476745605,7.662625312805176,0.08066809177398682,11378.0
29,1450.0,0.7482631906102599,0.9366025924682617,7.689558029174805,0.08090865612030029,11425.0
30,1500.0,0.7470565048869683,0.9361686706542969,7.715575695037842,0.08114051818847656,11471.0
31,1550.0,0.7458470853096107,0.9357161521911621,7.740580081939697,0.08134961128234863,11515.0
32,1599.0,0.7446509868947361,0.9352903366088867,7.764109134674072,0.08153283596038818,11557.0
