,iteration,iou,pixelwise accuracy,L2 norm,Linf norm,selected distance
0,0,,untargeted,22.809289932250977,0.34871119260787964,0.0
1,50,,untargeted,30.833829879760742,0.38238510489463806,49642.1484375
2,100,,untargeted,30.839067459106445,0.382385790348053,49658.75
3,150,,untargeted,30.840147018432617,0.3823859393596649,49662.203125
4,200,,untargeted,30.84051513671875,0.3823859393596649,49663.40625
5,250,,untargeted,30.84064292907715,0.3823859393596649,49663.796875
6,300,,untargeted,30.84072494506836,0.3823859393596649,49664.046875
7,350,,untargeted,30.84076690673828,0.3823859393596649,49664.203125
8,400,,untargeted,30.84081268310547,0.3823859393596649,49664.359375
9,450,,untargeted,30.840850830078125,0.3823859393596649,49664.4921875
10,500,,untargeted,30.840850830078125,0.3823859393596649,49664.4921875
11,550,,untargeted,30.840850830078125,0.3823859393596649,49664.4921875
12,600,,untargeted,30.840850830078125,0.3823859393596649,49664.4921875
13,650,,untargeted,30.840850830078125,0.3823859393596649,49664.4921875
14,700,,untargeted,30.840850830078125,0.3823859393596649,49664.4921875
15,750,,untargeted,30.840850830078125,0.3823859393596649,49664.4921875
16,800,,untargeted,30.840850830078125,0.3823859393596649,49664.4921875
17,850,,untargeted,30.840850830078125,0.3823859393596649,49664.4921875
18,900,,untargeted,30.840850830078125,0.3823859393596649,49664.4921875
19,950,,untargeted,30.840850830078125,0.3823859393596649,49664.4921875
20,1000,,untargeted,30.840850830078125,0.3823859393596649,49664.4921875
21,1050,,untargeted,30.840850830078125,0.3823859393596649,49664.4921875
22,1100,,untargeted,30.840850830078125,0.3823859393596649,49664.4921875
23,1150,,untargeted,30.840850830078125,0.3823859393596649,49664.4921875
24,1200,,untargeted,30.840850830078125,0.3823859393596649,49664.4921875
25,1250,,untargeted,30.840850830078125,0.3823859393596649,49664.4921875
26,1300,,untargeted,30.840850830078125,0.3823859393596649,49664.4921875
27,1350,,untargeted,30.840850830078125,0.3823859393596649,49664.4921875
28,1400,,untargeted,30.840850830078125,0.3823859393596649,49664.4921875
29,1450,,untargeted,30.840850830078125,0.3823859393596649,49664.4921875
30,1500,,untargeted,30.840850830078125,0.3823859393596649,49664.4921875
31,1550,,untargeted,30.840850830078125,0.3823859393596649,49664.4921875
32,1599,,untargeted,30.840850830078125,0.3823859393596649,49664.4921875
