,iteration,iou,pixelwise accuracy,L2 norm,Linf norm,selected distance
0,0.0,0.0,0.7316961288452148,0.06347265839576721,0.002513289451599121,0.0
1,50.0,0.0,0.7320184707641602,2.0666308403015137,0.06030547618865967,2.039217710494995
2,100.0,0.0008988976675971046,0.7321410179138184,3.215662956237793,0.08712267875671387,3.195406436920166
3,150.0,0.04558004586082643,0.7323651313781738,4.3117780685424805,0.11330950260162354,4.28795051574707
4,200.0,0.18402605038216271,0.7333235740661621,5.711930274963379,0.1543518304824829,5.676978588104248
5,250.0,0.35311783107403544,0.7349896430969238,7.68402624130249,0.19856047630310059,7.643248081207275
6,300.0,0.41990600605384737,0.7364034652709961,9.569502830505371,0.23084938526153564,9.534685134887695
7,350.0,0.4272890484739677,0.7360787391662598,11.173401832580566,0.2808660566806793,11.143585205078125
8,400.0,0.40331474103585657,0.7352280616760254,12.489120483398438,0.3316083252429962,12.464311599731445
9,450.0,0.3977608787494719,0.7359156608581543,13.612716674804688,0.36687326431274414,13.591601371765137
10,500.0,0.40151674110488295,0.7372007369995117,14.604486465454102,0.39666277170181274,14.586792945861816
11,550.0,0.40156723374504777,0.7379684448242188,15.519232749938965,0.4177727699279785,15.502031326293945
12,600.0,0.39687144482366327,0.7382664680480957,16.34583282470703,0.43808823823928833,16.330659866333008
13,650.0,0.3870511425462459,0.7380118370056152,17.104034423828125,0.4590463936328888,17.088537216186523
14,700.0,0.38711165377832046,0.7385234832763672,17.819210052490234,0.4815562963485718,17.80556297302246
15,750.0,0.3839688179455905,0.7385425567626953,18.496477127075195,0.5027351975440979,18.483373641967773
16,800.0,0.37960668937751624,0.7385873794555664,19.142187118530273,0.5256781578063965,19.129770278930664
17,850.0,0.3760336867738826,0.7386078834533691,19.7503604888916,0.5494126081466675,19.73856544494629
18,900.0,0.36936847831462344,0.7384381294250488,20.33123779296875,0.5733951926231384,20.32029151916504
19,950.0,0.3662677563728352,0.7384905815124512,20.887216567993164,0.5952064990997314,20.876712799072266
20,1000.0,0.36459350658631284,0.7385873794555664,21.417024612426758,0.616340160369873,21.40665626525879
21,1050.0,0.36292177014407057,0.738835334777832,21.928680419921875,0.6368693113327026,21.918277740478516
22,1100.0,0.3600267935510694,0.7389583587646484,22.421178817749023,0.6539860963821411,22.411365509033203
23,1150.0,0.3590195853854083,0.7393808364868164,22.89613914489746,0.6658968925476074,22.88652801513672
24,1200.0,0.3574723038661542,0.7397432327270508,23.358572006225586,0.6735217571258545,23.34927749633789
25,1250.0,0.3558489545782264,0.7403244972229004,23.806581497192383,0.68121337890625,23.798114776611328
26,1300.0,0.3548092147811155,0.7407121658325195,24.24633026123047,0.6850602626800537,24.237916946411133
27,1350.0,0.3543219982742981,0.7409887313842773,24.670772552490234,0.6876739859580994,24.662343978881836
28,1400.0,0.35214220203520114,0.7411775588989258,25.082815170288086,0.6917307376861572,25.074569702148438
29,1450.0,0.35085706865206473,0.7414736747741699,25.48330307006836,0.6959815621376038,25.47500228881836
30,1500.0,0.35116088028016773,0.7418999671936035,25.87537956237793,0.6993301510810852,25.867921829223633
31,1550.0,0.34966454425024573,0.7420792579650879,26.262876510620117,0.7033607363700867,26.255346298217773
32,1599.0,0.35010000425550025,0.7423496246337891,26.635129928588867,0.7063685655593872,26.62770652770996
