,iteration,iou,pixelwise accuracy,L2 norm,Linf norm,selected distance
0,0.0,0.014141920918127372,0.8529806137084961,3.995554208755493,0.1576392650604248,0.0
1,20.0,0.6259589988680669,0.8787174224853516,17.228376388549805,0.3617267608642578,4703.16748046875
2,40.0,0.657698884847901,0.886629581451416,19.955835342407227,0.46174323558807373,5458.0087890625
3,60.0,0.676448528033002,0.8896970748901367,21.801097869873047,0.4954642653465271,5978.8076171875
4,80.0,0.678668398063983,0.891357421875,23.276981353759766,0.5625777840614319,6386.654296875
5,100.0,0.702942294894952,0.8909192085266113,24.60468292236328,0.6333509087562561,6751.2548828125
6,120.0,0.7102861051489492,0.8915443420410156,25.745304107666016,0.7012011408805847,7062.966796875
7,140.0,0.713389517541783,0.8918948173522949,26.816497802734375,0.7504901885986328,7352.783203125
8,160.0,0.7206802881776309,0.8921222686767578,27.79847526550293,0.7778132557868958,7620.1318359375
9,180.0,0.7192895204262878,0.8926196098327637,28.69877815246582,0.8015860319137573,7863.181640625
10,199.0,0.7076277182885985,0.8922624588012695,29.501968383789062,0.8192542195320129,8082.40185546875
