,iteration,iou,pixelwise accuracy,L2 norm,Linf norm,selected distance
0,0,0.1337316912544718,untargeted,1.5988034009933472,0.059226036071777344,0.0
1,50,0.2960724686861811,untargeted,17.661964416503906,0.30884790420532227,7873.615234375
2,100,0.3163997274948488,untargeted,25.56496238708496,0.44550299644470215,11548.40625
3,150,0.334589158488797,untargeted,31.301193237304688,0.5489324331283569,14219.3173828125
4,200,0.34889592191144175,untargeted,35.76075744628906,0.5954444408416748,16309.9775390625
5,250,0.3605132083255652,untargeted,39.549503326416016,0.6424579620361328,18081.5546875
6,300,0.36896187967353355,untargeted,42.86543655395508,0.7197324633598328,19622.3125
7,350,0.37470964072713164,untargeted,45.849971771240234,0.8102923631668091,21020.580078125
8,400,0.38120699008259634,untargeted,48.50486373901367,0.87949138879776,22261.46875
9,450,0.3832792606836975,untargeted,50.93526077270508,0.9192614555358887,23389.328125
10,500,0.3870819591409695,untargeted,53.14041519165039,0.9582992792129517,24419.80078125
11,550,0.3945826097509975,untargeted,55.18520736694336,0.9951938986778259,25381.2734375
12,600,0.3978231698847813,untargeted,57.09914016723633,1.0172115564346313,26273.748046875
13,650,0.39979728523393526,untargeted,58.897029876708984,1.0354313850402832,27107.23828125
14,700,0.3983928541786624,untargeted,60.60459899902344,1.0474820137023926,27892.0390625
15,750,0.40487433613699186,untargeted,62.2111930847168,1.0535786151885986,28641.796875
16,800,0.4068327090174598,untargeted,63.74857711791992,1.0802723169326782,29352.89453125
17,850,0.4068711987947594,untargeted,65.22379302978516,1.1062664985656738,30032.646484375
18,900,0.4115393951538214,untargeted,66.63898468017578,1.132683515548706,30692.09375
19,950,0.41442588427983107,untargeted,68.00252532958984,1.1603646278381348,31327.951171875
20,1000,0.413901448395347,untargeted,69.3104248046875,1.188210129737854,31928.234375
21,1050,0.4148847215568415,untargeted,70.56916046142578,1.2123324871063232,32511.064453125
22,1100,0.4164033767170016,untargeted,71.77645874023438,1.2334970235824585,33071.3359375
23,1150,0.41937489368415887,untargeted,72.94200134277344,1.255198359489441,33609.5
24,1200,0.42028629824720926,untargeted,74.08162689208984,1.2776305675506592,34131.921875
25,1250,0.42177985448059185,untargeted,75.1941909790039,1.2951651811599731,34642.85546875
26,1300,0.423423025307215,untargeted,76.27214813232422,1.308016300201416,35142.56640625
27,1350,0.4254069376593101,untargeted,77.3324203491211,1.3179607391357422,35631.0546875
28,1400,0.42574876497354835,untargeted,78.36455535888672,1.3525818586349487,36105.875
29,1450,0.4273411885106292,untargeted,79.36909484863281,1.4054471254348755,36566.953125
30,1500,0.42862432426873476,untargeted,80.3416976928711,1.4360905885696411,37012.3203125
31,1550,0.42925798077817817,untargeted,81.2908935546875,1.4690455198287964,37448.1328125
32,1599,0.42864008466928183,untargeted,82.20942687988281,1.4947372674942017,37868.4921875
