,iteration,iou,pixelwise accuracy,L2 norm,Linf norm,selected distance
0,0,,untargeted,0.7127903699874878,0.010897219181060791,0.0
1,10,,untargeted,3.8465096950531006,0.04736602306365967,6055.11279296875
2,20,,untargeted,5.2629289627075195,0.05464208126068115,8707.8828125
3,30,,untargeted,6.069695472717285,0.056699395179748535,10264.9453125
4,40,,untargeted,6.495702266693115,0.05710244178771973,11056.017578125
5,50,,untargeted,6.775186061859131,0.05718553066253662,11562.892578125
6,60,,untargeted,6.972643852233887,0.05724155902862549,11915.21875
7,70,,untargeted,7.118363857269287,0.05731701850891113,12172.712890625
8,80,,untargeted,7.232134819030762,0.05742537975311279,12371.9189453125
9,90,,untargeted,7.324664115905762,0.05753171443939209,12532.7880859375
10,100,,untargeted,7.402245044708252,0.05764031410217285,12666.689453125
11,110,,untargeted,7.469619274139404,0.05775189399719238,12782.173828125
12,120,,untargeted,7.527431964874268,0.05784463882446289,12880.96875
13,130,,untargeted,7.576377868652344,0.057918667793273926,12964.1181640625
14,140,,untargeted,7.617978096008301,0.05797278881072998,13034.478515625
15,150,,untargeted,7.653855800628662,0.05801260471343994,13094.9091796875
16,160,,untargeted,7.685326099395752,0.0580449104309082,13147.740234375
17,170,,untargeted,7.712888240814209,0.0580672025680542,13193.99609375
18,180,,untargeted,7.736973762512207,0.05807971954345703,13234.3916015625
19,190,,untargeted,7.758211612701416,0.05808889865875244,13269.990234375
20,200,,untargeted,7.776803493499756,0.05809152126312256,13301.171875
21,210,,untargeted,7.793102264404297,0.05808866024017334,13328.501953125
22,220,,untargeted,7.807652473449707,0.05808401107788086,13352.9072265625
23,230,,untargeted,7.820764541625977,0.05807650089263916,13374.876953125
24,240,,untargeted,7.832606792449951,0.058069467544555664,13394.701171875
25,250,,untargeted,7.843372821807861,0.05806255340576172,13412.736328125
26,260,,untargeted,7.85320520401001,0.05805623531341553,13429.2177734375
27,270,,untargeted,7.862264633178711,0.05804884433746338,13444.392578125
28,280,,untargeted,7.870629787445068,0.05804026126861572,13458.421875
29,290,,untargeted,7.878350257873535,0.05803048610687256,13471.3681640625
30,300,,untargeted,7.8855791091918945,0.0580211877822876,13483.4755859375
31,310,,untargeted,7.892328262329102,0.058011770248413086,13494.794921875
32,320,,untargeted,7.898621559143066,0.05800151824951172,13505.3603515625
33,330,,untargeted,7.904524803161621,0.05799150466918945,13515.25
34,340,,untargeted,7.910101413726807,0.05798161029815674,13524.5859375
35,350,,untargeted,7.915372371673584,0.05797159671783447,13533.408203125
36,360,,untargeted,7.920389175415039,0.05796205997467041,13541.8046875
37,370,,untargeted,7.925167560577393,0.057952880859375,13549.8095703125
38,380,,untargeted,7.929696559906006,0.05794417858123779,13557.396484375
39,390,,untargeted,7.934002876281738,0.05793654918670654,13564.619140625
40,399,,untargeted,7.937702655792236,0.0579301118850708,13570.8115234375
