,iteration,iou,pixelwise accuracy,L2 norm,Linf norm,selected distance
0,0.0,0.0,0.9194645881652832,1.5625144243240356,0.0951228141784668,0.0
1,25.0,0.6334680944055944,0.924964427947998,8.42853832244873,0.2538541555404663,1513.979736328125
2,50.0,0.7345801403997642,0.9283862113952637,10.52922534942627,0.28405439853668213,1913.592529296875
3,75.0,0.7545721141029059,0.9304146766662598,11.948805809020996,0.37278032302856445,2177.976806640625
4,100.0,0.7661757669200915,0.9314475059509277,12.9778470993042,0.4071967601776123,2372.0634765625
5,125.0,0.7730041849870213,0.9320030212402344,13.850424766540527,0.420784592628479,2533.548828125
6,150.0,0.7746188055908514,0.9325075149536133,14.585981369018555,0.4300326108932495,2671.9423828125
7,175.0,0.7719938634079246,0.9330644607543945,15.240777015686035,0.442837655544281,2791.130859375
8,200.0,0.7751585623678647,0.9338669776916504,15.823175430297852,0.46750736236572266,2897.6513671875
9,225.0,0.7775079197465681,0.9341163635253906,16.364418029785156,0.4947128891944885,2996.13134765625
10,250.0,0.7797370782957606,0.9347372055053711,16.86649513244629,0.5315805673599243,3088.149169921875
11,275.0,0.781727224855187,0.9346714019775391,17.32508087158203,0.556808352470398,3171.686767578125
12,300.0,0.7806060606060606,0.935248851776123,17.75041961669922,0.5775106549263,3249.073974609375
13,325.0,0.7820769636267791,0.9355206489562988,18.15915870666504,0.5932745933532715,3323.12841796875
14,350.0,0.7813701226896951,0.9355607032775879,18.55045509338379,0.6123072504997253,3393.736083984375
15,375.0,0.7820162054088182,0.935971736907959,18.92509651184082,0.6330864429473877,3461.36376953125
16,399.0,0.7808702057136845,0.9362030029296875,19.26729965209961,0.6496244072914124,3522.669677734375
