,iteration,iou,pixelwise accuracy,L2 norm,Linf norm,selected distance
0,0,0.02989612630368152,untargeted,0.09104172885417938,0.0017157793045043945,0.0
1,20,0.07642537015086585,untargeted,1.7763843536376953,0.024710893630981445,2411.4150390625
2,40,0.5733603596653036,untargeted,2.9882280826568604,0.03441894054412842,4235.9794921875
3,60,0.7742272596561858,untargeted,3.5877182483673096,0.036385536193847656,5191.7822265625
4,80,0.8887338069955182,untargeted,3.9291558265686035,0.038199782371520996,5739.822265625
5,100,0.9361608113510594,untargeted,4.1054768562316895,0.03959953784942627,6019.28662109375
6,120,0.9583347945320774,untargeted,4.211091041564941,0.04013502597808838,6187.390625
7,140,0.9695848559024246,untargeted,4.281466960906982,0.04046916961669922,6300.2412109375
8,160,0.9769177356796678,untargeted,4.332461357116699,0.040695786476135254,6382.4140625
9,180,0.9812837975269504,untargeted,4.371714115142822,0.040846824645996094,6445.82763671875
10,200,0.9847415782349187,untargeted,4.402945518493652,0.04093194007873535,6496.46875
11,220,0.9868772663192521,untargeted,4.428844928741455,0.04099392890930176,6538.44873046875
12,240,0.9886868148439089,untargeted,4.450884819030762,0.04102492332458496,6574.23974609375
13,260,0.9901071000231454,untargeted,4.469809532165527,0.041046977043151855,6604.93798828125
14,280,0.9911556562418904,untargeted,4.486479759216309,0.04105830192565918,6631.9638671875
15,300,0.9920323754883327,untargeted,4.501320838928223,0.04106414318084717,6656.00390625
16,320,0.9926916683616572,untargeted,4.514828681945801,0.04146981239318848,6677.8232421875
17,340,0.9933088787111526,untargeted,4.527188301086426,0.041823744773864746,6697.74169921875
18,360,0.9938278965050464,untargeted,4.538606643676758,0.04215705394744873,6716.1181640625
19,380,0.9943258730370256,untargeted,4.549147605895996,0.04250621795654297,6733.07177734375
20,399,0.9947782601681898,untargeted,4.558307647705078,0.04281127452850342,6747.7880859375
