,iteration,iou,pixelwise accuracy,L2 norm,Linf norm,selected distance
0,0,0.0,0.7318887710571289,0.7798066139221191,0.03087794780731201,tensor(0.)
1,50,0.41418448234446315,0.7371110916137695,18.32849884033203,0.48677384853363037,tensor(0.4229)
2,100,0.3602936299113361,0.7419414520263672,26.12978172302246,0.6523320078849792,tensor(0.5500)
3,150,0.34150456722843897,0.7434463500976562,31.009748458862305,0.6881519556045532,tensor(0.6871)
4,200,0.3346511269702726,0.7427859306335449,34.92116165161133,0.7576152086257935,tensor(0.7555)
5,250,0.3246608376121656,0.7422113418579102,38.076744079589844,0.8010760545730591,tensor(0.8002)
6,300,0.31137516941406373,0.7395057678222656,40.664283752441406,0.8344956636428833,tensor(0.8340)
7,350,0.2903503116269074,0.7381834983825684,42.892662048339844,0.872580885887146,tensor(0.8737)
8,400,0.28912435786731455,0.737703800201416,44.808082580566406,0.9063204526901245,tensor(0.9056)
9,450,0.26089678078691875,0.7325506210327148,46.543701171875,0.9519209265708923,tensor(0.9511)
10,500,0.27154925829841015,0.7349853515625,48.13785171508789,0.9923016428947449,tensor(0.9914)
11,550,0.2636604979638126,0.7333202362060547,49.615989685058594,1.0255753993988037,tensor(1.0247)
12,600,0.2639012630365285,0.7337374687194824,50.98283767700195,1.074320912361145,tensor(1.0726)
13,650,0.27049985399909743,0.7339158058166504,52.2442626953125,1.147703766822815,tensor(1.1460)
14,700,0.25382606897264876,0.7323832511901855,53.43278503417969,1.2101565599441528,tensor(1.2090)
15,750,0.25589632937126605,0.7314791679382324,54.549842834472656,1.247550129890442,tensor(1.2466)
16,800,0.2528533261102424,0.7307672500610352,55.61935043334961,1.2748109102249146,tensor(1.2746)
17,850,0.24708669560929852,0.7298665046691895,56.62387466430664,1.2942973375320435,tensor(1.2938)
18,900,0.24200956261629414,0.728912353515625,57.57848358154297,1.3145958185195923,tensor(1.3145)
19,950,0.24537357625540246,0.7291603088378906,58.48860168457031,1.3249655961990356,tensor(1.3249)
20,1000,0.24389954706063696,0.7287516593933105,59.37001419067383,1.3427342176437378,tensor(1.3422)
21,1050,0.24074095826530253,0.7280173301696777,60.212730407714844,1.3563121557235718,tensor(1.3560)
22,1100,0.24046146443367328,0.7280278205871582,61.035804748535156,1.3730984926223755,tensor(1.3729)
23,1150,0.2421924642865548,0.7281303405761719,61.835533142089844,1.4028152227401733,tensor(1.4022)
24,1200,0.24443365389170496,0.7282018661499023,62.615936279296875,1.4346469640731812,tensor(1.4338)
25,1250,0.24094504700770064,0.7277812957763672,63.37421417236328,1.4618288278579712,tensor(1.4615)
26,1300,0.23971396119700517,0.7272677421569824,64.10970306396484,1.483298659324646,tensor(1.4826)
27,1350,0.23819759756307834,0.7272534370422363,64.82743072509766,1.5050796270370483,tensor(1.5048)
28,1400,0.238997803628081,0.7269163131713867,65.5234603881836,1.5325132608413696,tensor(1.5319)
29,1450,0.23846305281808391,0.7266573905944824,66.202392578125,1.5604137182235718,tensor(1.5592)
30,1500,0.23800932190648022,0.7268872261047363,66.86746978759766,1.5838710069656372,tensor(1.5838)
31,1550,0.23710634413509812,0.726407527923584,67.52654266357422,1.609284520149231,tensor(1.6093)
32,1599,0.23638680028665354,0.7257990837097168,68.15548706054688,1.6361876726150513,tensor(1.6354)
