,iteration,iou,pixelwise accuracy,L2 norm,Linf norm,selected distance
0,0,0.029254367815285776,untargeted,0.04056638479232788,0.001822352409362793,0.0
1,50,0.031081450724871472,untargeted,1.9181081056594849,0.05681765079498291,725.241455078125
2,100,0.032147541328545276,untargeted,3.203418254852295,0.08584046363830566,1247.581787109375
3,150,0.03333286574973523,untargeted,4.329110145568848,0.11099326610565186,1704.701904296875
4,200,0.03413594057947635,untargeted,5.309432029724121,0.14560604095458984,2106.72412109375
5,250,0.0350722767346767,untargeted,6.20709228515625,0.1740971803665161,2481.24462890625
6,300,0.03593847535016167,untargeted,7.031676769256592,0.19006645679473877,2828.880126953125
7,350,0.03654516506869972,untargeted,7.815732479095459,0.20829784870147705,3165.550537109375
8,400,0.0370922378784797,untargeted,8.551173210144043,0.22706830501556396,3483.82080078125
9,450,0.03771295510496083,untargeted,9.247264862060547,0.24303066730499268,3785.494873046875
10,500,0.038344192962399264,untargeted,9.915509223937988,0.2513836622238159,4077.344482421875
11,550,0.03903154085161001,untargeted,10.565749168395996,0.2587481737136841,4362.57421875
12,600,0.03973993000273537,untargeted,11.208389282226562,0.2618753910064697,4645.62646484375
13,650,0.040462346661803796,untargeted,11.84048080444336,0.2614685297012329,4925.85205078125
14,700,0.04111462578115685,untargeted,12.458313941955566,0.26237738132476807,5199.34375
15,750,0.041735343007637975,untargeted,13.067648887634277,0.2651078701019287,5469.3271484375
16,800,0.04264362414695217,untargeted,13.660326957702637,0.26833081245422363,5733.5673828125
17,850,0.043962209893601355,untargeted,14.245243072509766,0.26983642578125,5997.244140625
18,900,0.0453754813188663,untargeted,14.812459945678711,0.2720046043395996,6253.95166015625
19,950,0.04721659173639507,untargeted,15.377779960632324,0.2736245393753052,6511.2685546875
20,1000,0.049145374078568074,untargeted,15.942194938659668,0.2810119390487671,6769.2216796875
21,1050,0.05157914670669182,untargeted,16.508275985717773,0.29930317401885986,7027.2841796875
22,1100,0.05438114141832133,untargeted,17.06853675842285,0.3178529739379883,7282.7666015625
23,1150,0.05740757625704006,untargeted,17.616350173950195,0.33729296922683716,7531.86767578125
24,1200,0.060441024849730324,untargeted,18.15838050842285,0.3574375510215759,7778.908203125
25,1250,0.06379710612511134,untargeted,18.70339584350586,0.3757278323173523,8026.21826171875
26,1300,0.06772480834917273,untargeted,19.2447452545166,0.3924211263656616,8272.703125
27,1350,0.07237843410928832,untargeted,19.78057289123535,0.41007858514785767,8517.794921875
28,1400,0.07791929974680348,untargeted,20.314739227294922,0.42761409282684326,8762.615234375
29,1450,0.0835443304319771,untargeted,20.848787307739258,0.447084903717041,9008.134765625
30,1500,0.08904662042264881,untargeted,21.383913040161133,0.46611350774765015,9254.13671875
31,1550,0.09462606170700744,untargeted,21.917709350585938,0.48486095666885376,9499.560546875
32,1599,0.09963037516569993,untargeted,22.437936782836914,0.49981850385665894,9739.34765625
